Wallet address,Custom mint limit (optional),Custom price in native token e.g. ETH (optional)
0xf959d9c3517f84947c382ea2c2175a073afbc65d,,
0xe8c333e30b2e158e160d360d61349f10a1795e16,,
0x53296490290b22bfc112a7d1124e483a78e4bf4a,,
0x259a61a039bd0293ae0e75f971022e8466d0cda1,,
0x9d3d57275dd72d59c6bcabbd69e9de5db1c66ad0,,
0xc42238915a75f30438d45d8d420a7c3c8bf32d21,,
0x14bb49cb83234a917ad3ede5e8fbd47786d07dfe,,
0x5d778679880753f12032e23b089056a96b9ae4e3,,
0xf1a62cfaee2cccb09039e950180bf624e57f8e06,,
0xc5b6561f3e615d7d08db6344403ee3bbfabbb8d2,,
0xddba89334c339c83aa282740c136b799c58cf6bc,,
0xf61f32a4f1d679acc5a79cc19863567c984cdc43,,
0x7e4b5d7e63bf66ea80592dc75094cb7e50b10ad1,,
0x819ffe988e16ff886b6f591082a172d3330d49c5,,
0xa8b624928852b65f63c7c8ea0563ed8434eaacb1,,
0x81a832e28b80cb81a641148ef96550471480a060,,
0x0c3a83b7f665941f7d6f12e8f334f5f82ebd391f,,
0x05481e13b49874ebdb8fe705c814a8c52adf08dd,,
0x0e2ad3c055af2750d5f5f80b7ae2175f2e1d7a8e,,
0xf9d58f2cb4e7c0a38009bab7593e85c77e92e136,,
0x2f909d85b2620383b2033182c7a679458c47c843,,
0xb96deb0ef36fe72800d236b338e18e9eb2b09626,,
0xff88287579c9fa12937c821afacfd47ee9e60dce,,
0x445c901753b877e342c722bc8d553fec2aff99dd,,
0x2381a4d63fccb0f8f22e646681fc0defc63a839b,,
0xf686dc7edd9c8156569fd98a2a20a16f8fe04cee,,
0x5b6c16a960f6e7b1603b3d4c420e0c0a5f6e2afb,,
0x2523ebde34cb40a3d9d8a84e042d204e76fecf29,,
0xf8c5fe54627322a3a5e152898373588745c2e0c0,,
0x0f037f417870a7a76bd7350eb0ad49c75dd81861,,
0x1c95b55add0979643dc1cded7ed788842b6377f1,,
0xf136001a527f8e41df74ed5004fa9212fe4f7b68,,
0x0dc3615b60f3afc8b0a003fe82d8dd7845e00d34,,
0x16e5643fd2fc2727dafbe9f4d467b79a9de29607,,
0xfec1808f711f44a84ff1745663972f6b57ca5af9,,
0x3feb6311a397a7317623a149eea390ff2e6fbb0e,,
0x3d4333c23c9759cb94add06c4caa5e6a50829fbe,,
0x855fc2e50cbe5e0250ee0c575e0de369c7d0004f,,
0xb9b58a172f586d7582484d31c3ddc6872333924d,,
0x3c55bb88ae940eae2972ffde751d10aa08f18234,,
0xf758fd6452578a26a4f6c122b625dc8d9ef0edcd,,
0x0aa4cac21b68d31e4fd9b02db0ecc3653b485fb1,,
0x49417fc4b1c74c90373f41ebb6ce483f591b4af8,,
0xdd7e6c2afc4b4414bd71000a46ba4066cf80300e,,
0x1e926ed5ef30584e94834507abbdd924faf33441,,
0x33a45f67e247f53570254fcdb79220152d671a7b,,
0x33c9518894f83865ca2dd1b6259b5dcc20c87651,,
0xfb87f0ebb879fb066563595a46e253b10aecbeaa,,
0x35210fc5cdacbb6713263e92766c6ff1f24bd1f0,,
0xb58dcb632f0bcbbde27e21e89caa48ab3b926ce0,,
0x7bd2882d3e1cf42578ac22aeecddbe01e61ea339,,
0xc42c11b53dd2453031d2dfcc671a7902819ac2de,,
0xed4590524aa41042e32e8e662cf8f526ed2aafd1,,
0xe41f45d82b2518a8173a1878f132edbd3b87d13f,,
0xfd8b9612b5cf2b40c66a86f8019330f117e0e44a,,
0xe5c9375f7e0f1778ac932ad17d398e3a8da48110,,
0xcba29de35634e3eac21f43c3f62e8c81ece77196,,
0x9af3ca8d9935f98d57b3b537dc312247bdf64adb,,
0xafd7e4a940f54dc81f0d11c360db4fb42be97dc7,,
0xdc5fea07f32e46f4173d7b7d1ed3c5434880e32f,,
0x851050f7a055eab0d901544caa56450df8cf0802,,
0x1a74722cd5e4d966755d2bf61dc7bf8da549f89c,,
0x9302c40a5645ab5c96790884dfb441e748f0c300,,
0x983b88d099efe9916e747ab039dde22cd9c65ecc,,
0x3511748c00b6b2dd9f77c1141cec9c0bd7ada5be,,
0x5c7e9d2809576a2c72c9a3724af7f912b39d7a9d,,
0x9c15db23805484479dc3f351c351f40ebde72ac7,,
0x9901bc21e4b11d4df9778820bd75049cc978a825,,
0x5e803db47644f37ca6d646f211dce09d0f3157ff,,
0x5c418c4cc5eaf238a3aa1f4c083f1f0b5a9ca40c,,
0x066cb5e3dd1ff767f731bb78bf444de79403ec3d,,
0x97eb8eb2801c75a05538730e1d9b38686a8c2f5f,,
0x2267b1d43f8dc7f7eae4604f1ba74e34bcc08faf,,
0x183219edafb7ed0f5c660e894526c395d0e4ba2d,,
0x390d727c1fa341f9933bb795e89a9d0376811842,,
0x991a584f5a40d5834c2170adb23d740b16337c95,,
0x757872a37b7cebd5e4ef7cb19060732b80fc96e2,,
0xc5bd3bae36e6b83b72b467083d6885d1b2505822,,
0xf2a863f9bab6a9777c91ca0579449ca8fcd9f80d,,
0x67b17edcf4b1759addccfd6a80d9fd7d2c622dba,,
0xc6093cdf2a108bf08aa42713f8297406e32f499b,,
0x8f83d0a506e576dbfbda0daa3ac4b987f737d351,,
0x3047c783e9b8192afc67474bba1f1db5a6f1358e,,
0xe029261c1fc5bc2a2dc65d2db2b0c59175b395cf,,
0x2300878c6e8fc1706cabdf86f3d70f909bf572f1,,
0xac19bf70fc082835d793d52428e222fcfd8c3f33,,
0x0cdde495eb010617bb3663025f7050d115b14261,,
0xadecf5b293d67468a591cbe10986adb241d0b730,,
0x277631af442f5b794270ac01076bbddbf63d8128,,
0x072213b5322bf1baa7a929f19c984b0642861d16,,
0xdb6e0c547f2dcecfce0ef774181f1112513dfcaa,,
0x7f0652e4b518a65626154905222dd2090e251ba3,,
0x575da9dee74f61336663723f8fe6689f9614e134,,
0xd7290fbf6a96248fb55096aee38089d245a31b37,,
0x356966b79eccbc2f62a3583a3904e7b32305e48c,,
0x955ed150185346ffcc2ddcdb05209d24ee53d3f2,,
0xf09d9a5677f0a2b7fa22aa069fb9a0dbf5d287f9,,
0x6b102dfb873cb8058e2b4a1d0a45245ee872ec45,,
0xbf358d0984871bb919bf0031307d86517a36bfa8,,
0x62679809a0ee32449368b6f919b21bb34e49e0e2,,
0x2970e319d5763ed42b056fc620081e245c878eb1,,
0x07b60d2c4ac54c45ee2e2b97102d04a70bd6ed66,,
0x9ceab32aa4ed191022cf1c1a088742602a599e61,,
0xa1771f7bc9a8856ce8f77d6837cfac48bc3d6b22,,
0x39831c9b1cee8d0521553fcb4ff7c972825a4102,,
0xd1030f2e3d82c0c2a595fbf6740e60f180a50ba1,,
0x36a16d1cc82c98e77e3e2ea16dacfe40b2e9ede9,,
0x0df2827e550c4d864d1ccb4a4321dc6465650249,,
0x373d85787c6a4304f0e03accc83809cd1339c95e,,
0x1495fa72b93f57cc5a09db6022df7993f89db9a1,,
0xfe8cc72d95633e3a40cf3d221a609ef0c4807745,,
0x9de6ffdbf9af29b77983b8341458f0d54c5e8dbc,,
0x3391204f88a321ebbd8257c1715918af8614e7d2,,
0x7b4380b5a805a889c4d72128ebd0bcece0f0cbdf,,
0x3c05cee4426643097dcd315f61203be1d6f3e1ba,,
0x63ebd4962b449648a5a7c0e6d4996a82c081a54f,,
0x6702262004e3315d8422874ea1ae9983c8f76cf4,,
0x5814108ac06aacb46620a0a72d85768be2c4e00a,,
0xab8f18e91141818b2e0bb697fb09f7668b132ae8,,
0x99ad06056b14676363b7fba1b359c2f15b822d6e,,
0x7de56012b38571efbc6b5c3dedff0f4eef17667c,,
0xf1e41a0804f7aa04bf10464be2d2faee639d4a11,,
0xd3baa518df36b922a94b11a073569252109df5cd,,
